timestamp,facility,total_consumption_kwh,grid_kwh,solar_kwh,wind_kwh,diesel_kwh,temperature_c,occupancy_percent
2026-03-13 13:50:28.894774,Academic Block A,190.34,79.94,57.1,15.23,3.81,30.5,75.71370901143126
2026-03-13 14:50:28.894774,Academic Block A,225.19,94.58,67.56,18.02,4.5,24.4,75.96354709129957
2026-03-13 15:50:28.894774,Academic Block A,199.7,83.87,59.91,15.98,3.99,33.9,75.3353243473578
2026-03-13 16:50:28.894774,Academic Block A,211.59,88.87,63.48,16.93,4.23,34.2,81.61398278096158
2026-03-13 17:50:28.894774,Academic Block A,175.02,73.51,52.5,14.0,3.5,35.1,67.88110055047375
2026-03-13 18:50:28.894774,Academic Block A,168.08,70.59,50.42,13.45,3.36,24.0,61.81164504483419
2026-03-13 19:50:28.894774,Academic Block A,131.36,55.17,39.41,10.51,2.63,24.4,49.74966013221076
2026-03-13 20:50:28.894774,Academic Block A,100.69,60.41,0.0,8.06,2.01,33.5,43.459811652865966
2026-03-13 21:50:28.894774,Academic Block A,80.34,48.21,0.0,6.43,1.61,30.7,30.24366330415401
2026-03-13 22:50:28.894774,Academic Block A,61.66,36.99,0.0,4.93,1.23,24.9,29.223067291428393
2026-03-13 23:50:28.894774,Academic Block A,60.09,36.06,0.0,4.81,1.2,28.4,19.093527863004216
2026-03-14 00:50:28.894774,Academic Block A,63.29,37.97,0.0,5.06,1.27,24.5,16.43146393044391
2026-03-14 01:50:28.894774,Academic Block A,32.46,19.48,0.0,2.6,0.65,31.8,5.224851660572063
2026-03-14 02:50:28.894774,Academic Block A,36.03,21.62,0.0,2.88,0.72,36.9,10.753053220512344
2026-03-14 03:50:28.894774,Academic Block A,34.35,20.61,0.0,2.75,0.69,36.8,12.29456627389883
2026-03-14 04:50:28.894774,Academic Block A,29.13,17.48,0.0,2.33,0.58,31.2,11.523034081500807
2026-03-14 05:50:28.894774,Academic Block A,32.03,19.22,0.0,2.56,0.64,33.8,15.222408820158297
2026-03-14 06:50:28.894774,Academic Block A,37.75,22.65,0.0,3.02,0.76,29.2,7.723570632772106
2026-03-14 07:50:28.894774,Academic Block A,40.29,16.92,12.09,3.22,0.81,35.4,8.953332476764922
2026-03-14 08:50:28.894774,Academic Block A,43.69,18.35,13.11,3.49,0.87,35.9,14.513683907858468
2026-03-14 09:50:28.894774,Academic Block A,46.8,19.66,14.04,3.74,0.94,28.4,12.040665735387307
2026-03-14 10:50:28.894774,Academic Block A,53.84,22.61,16.15,4.31,1.08,34.8,14.202987465478314
2026-03-14 11:50:28.894774,Academic Block A,68.75,28.87,20.62,5.5,1.37,28.4,22.504569223631897
2026-03-14 12:50:28.894774,Academic Block A,102.86,43.2,30.86,8.23,2.06,27.5,23.566324058742424
2026-03-14 13:50:28.894774,Academic Block A,118.09,49.6,35.43,9.45,2.36,29.2,24.89598628109173
2026-03-14 14:50:28.894774,Academic Block A,122.57,51.48,36.77,9.81,2.45,24.3,26.148534554589116
2026-03-14 15:50:28.894774,Academic Block A,129.54,54.41,38.86,10.36,2.59,28.7,34.148459010681
2026-03-14 16:50:28.894774,Academic Block A,119.21,50.07,35.76,9.54,2.38,31.3,30.707307568722186
2026-03-14 17:50:28.894774,Academic Block A,94.13,39.53,28.24,7.53,1.88,32.6,24.430297720389422
2026-03-14 18:50:28.894774,Academic Block A,103.99,43.68,31.2,8.32,2.08,24.4,24.243033277050387
2026-03-14 19:50:28.894774,Academic Block A,63.36,26.61,19.01,5.07,1.27,37.9,22.152563297565095
2026-03-14 20:50:28.894774,Academic Block A,58.26,34.95,0.0,4.66,1.17,23.1,21.656271939424066
2026-03-14 21:50:28.894774,Academic Block A,41.59,24.95,0.0,3.33,0.83,36.4,13.544445751987066
2026-03-14 22:50:28.894774,Academic Block A,35.19,21.11,0.0,2.82,0.7,22.6,14.045972787697739
2026-03-14 23:50:28.894774,Academic Block A,35.86,21.52,0.0,2.87,0.72,23.1,15.46198183168236
2026-03-15 00:50:28.894774,Academic Block A,33.01,19.81,0.0,2.64,0.66,30.4,10.998817643746834
2026-03-15 01:50:28.894774,Academic Block A,31.44,18.86,0.0,2.51,0.63,31.0,6.596152281670783
2026-03-15 02:50:28.894774,Academic Block A,29.32,17.59,0.0,2.35,0.59,35.8,14.56287600595658
2026-03-15 03:50:28.894774,Academic Block A,31.2,18.72,0.0,2.5,0.62,26.3,11.662175363155002
2026-03-15 04:50:28.894774,Academic Block A,31.63,18.98,0.0,2.53,0.63,22.4,7.01740959133415
2026-03-15 05:50:28.894774,Academic Block A,34.9,20.94,0.0,2.79,0.7,32.5,6.149698597502983
2026-03-15 06:50:28.894774,Academic Block A,30.69,18.41,0.0,2.45,0.61,25.7,13.310117610351838
2026-03-15 07:50:28.894774,Academic Block A,30.11,12.65,9.03,2.41,0.6,23.7,15.705866518464148
2026-03-15 08:50:28.894774,Academic Block A,35.05,14.72,10.51,2.8,0.7,32.4,11.707131147065011
2026-03-15 09:50:28.894774,Academic Block A,40.08,16.83,12.02,3.21,0.8,25.9,18.715718665723585
2026-03-15 10:50:28.894774,Academic Block A,62.68,26.33,18.8,5.01,1.25,35.3,18.12850253161683
2026-03-15 11:50:28.894774,Academic Block A,76.01,31.92,22.8,6.08,1.52,25.3,20.0620904968628
2026-03-15 12:50:28.894774,Academic Block A,102.22,42.93,30.67,8.18,2.04,22.2,20.951877348324828
2026-03-15 13:50:28.894774,Academic Block A,100.57,42.24,30.17,8.05,2.01,22.4,24.464292402589884
2026-03-15 14:50:28.894774,Academic Block A,127.45,53.53,38.23,10.2,2.55,28.7,33.31138180029663
2026-03-15 15:50:28.894774,Academic Block A,141.94,59.62,42.58,11.36,2.84,27.5,27.594234334312926
2026-03-15 16:50:28.894774,Academic Block A,119.86,50.34,35.96,9.59,2.4,31.4,27.065301097755643
2026-03-15 17:50:28.894774,Academic Block A,114.34,48.02,34.3,9.15,2.29,28.6,28.170409860211713
2026-03-15 18:50:28.894774,Academic Block A,89.6,37.63,26.88,7.17,1.79,26.7,29.581325109401714
2026-03-15 19:50:28.894774,Academic Block A,78.08,32.79,23.42,6.25,1.56,24.2,25.815292953231797
2026-03-15 20:50:28.894774,Academic Block A,56.42,33.85,0.0,4.51,1.13,36.3,22.155219794905438
2026-03-15 21:50:28.894774,Academic Block A,44.53,26.72,0.0,3.56,0.89,22.4,14.179822941016456
2026-03-15 22:50:28.894774,Academic Block A,39.27,23.56,0.0,3.14,0.79,32.1,11.904180190929768
2026-03-15 23:50:28.894774,Academic Block A,31.37,18.82,0.0,2.51,0.63,35.4,17.550727471767775
2026-03-16 00:50:28.894774,Academic Block A,33.74,20.24,0.0,2.7,0.67,24.7,9.314263439558243
2026-03-16 01:50:28.894774,Academic Block A,46.2,27.72,0.0,3.7,0.92,36.6,6.330635207174213
2026-03-16 02:50:28.894774,Academic Block A,55.25,33.15,0.0,4.42,1.11,26.4,10.897804871328823
2026-03-16 03:50:28.894774,Academic Block A,56.51,33.91,0.0,4.52,1.13,35.3,7.841842475282993
2026-03-16 04:50:28.894774,Academic Block A,46.24,27.75,0.0,3.7,0.92,24.2,15.595779080333914
2026-03-16 05:50:28.894774,Academic Block A,60.75,36.45,0.0,4.86,1.22,31.6,14.080753957975054
2026-03-16 06:50:28.894774,Academic Block A,58.56,35.14,0.0,4.68,1.17,24.8,19.713285069525536
2026-03-16 07:50:28.894774,Academic Block A,57.2,24.02,17.16,4.58,1.14,28.1,19.662646879391264
2026-03-16 08:50:28.894774,Academic Block A,55.86,23.46,16.76,4.47,1.12,24.7,27.518897842355816
2026-03-16 09:50:28.894774,Academic Block A,66.42,27.9,19.93,5.31,1.33,31.7,30.17916381189769
2026-03-16 10:50:28.894774,Academic Block A,91.26,38.33,27.38,7.3,1.83,26.6,40.60506248866248
2026-03-16 11:50:28.894774,Academic Block A,128.53,53.98,38.56,10.28,2.57,26.8,53.12119258285331
2026-03-16 12:50:28.894774,Academic Block A,151.16,63.49,45.35,12.09,3.02,32.6,67.2070695324781
2026-03-16 13:50:28.894774,Academic Block A,196.54,82.55,58.96,15.72,3.93,25.4,67.08661453153452
2026-03-16 14:50:28.894774,Academic Block A,192.46,80.84,57.74,15.4,3.85,31.5,73.3605845481866
2026-03-16 15:50:28.894774,Academic Block A,215.76,90.62,64.73,17.26,4.32,31.5,78.34243890816961
2026-03-16 16:50:28.894774,Academic Block A,224.09,94.12,67.23,17.93,4.48,23.7,73.59770423070218
2026-03-16 17:50:28.894774,Academic Block A,196.3,82.44,58.89,15.7,3.93,29.9,73.65880714519903
2026-03-16 18:50:28.894774,Academic Block A,149.28,62.7,44.78,11.94,2.99,25.9,66.0297953159725
2026-03-16 19:50:28.894774,Academic Block A,131.43,55.2,39.43,10.51,2.63,33.1,50.178597552183966
2026-03-16 20:50:28.894774,Academic Block A,96.95,58.17,0.0,7.76,1.94,27.8,37.96415605727934
2026-03-16 21:50:28.894774,Academic Block A,85.43,51.26,0.0,6.83,1.71,24.2,37.228046253292504
2026-03-16 22:50:28.894774,Academic Block A,63.6,38.16,0.0,5.09,1.27,25.0,25.557571151875692
2026-03-16 23:50:28.894774,Academic Block A,65.19,39.11,0.0,5.21,1.3,33.7,22.539081305177387
2026-03-17 00:50:28.894774,Academic Block A,58.46,35.07,0.0,4.68,1.17,33.1,19.06112212592913
2026-03-17 01:50:28.894774,Academic Block A,49.95,29.97,0.0,4.0,1.0,29.8,7.365218796468824
2026-03-17 02:50:28.894774,Academic Block A,61.92,37.15,0.0,4.95,1.24,37.1,5.750292959855948
2026-03-17 03:50:28.894774,Academic Block A,57.39,34.43,0.0,4.59,1.15,36.8,7.583383208950297
2026-03-17 04:50:28.894774,Academic Block A,55.3,33.18,0.0,4.42,1.11,36.6,6.935052447710852
2026-03-17 05:50:28.894774,Academic Block A,57.86,34.72,0.0,4.63,1.16,26.8,17.319547307403823
2026-03-17 06:50:28.894774,Academic Block A,63.69,38.21,0.0,5.09,1.27,37.1,15.311307776850576
2026-03-17 07:50:28.894774,Academic Block A,65.0,27.3,19.5,5.2,1.3,35.5,17.664474558995444
2026-03-17 08:50:28.894774,Academic Block A,71.03,29.83,21.31,5.68,1.42,22.6,26.10126046291264
2026-03-17 09:50:28.894774,Academic Block A,69.77,29.31,20.93,5.58,1.4,23.9,28.495204731376575
2026-03-17 10:50:28.894774,Academic Block A,99.95,41.98,29.99,8.0,2.0,27.4,44.296003039300615
2026-03-17 11:50:28.894774,Academic Block A,104.87,44.05,31.46,8.39,2.1,27.0,52.852059103637714
2026-03-17 12:50:28.894774,Academic Block A,165.54,69.53,49.66,13.24,3.31,27.1,64.0976859036006
2026-03-17 13:50:28.894774,Academic Block A,204.99,86.1,61.5,16.4,4.1,31.9,69.10437792845802
2026-03-17 14:50:28.894774,Academic Block A,177.68,74.62,53.3,14.21,3.55,35.9,73.05902052184796
2026-03-17 15:50:28.894774,Academic Block A,240.28,100.92,72.08,19.22,4.81,30.5,84.39067698512896
2026-03-17 16:50:28.894774,Academic Block A,225.82,94.85,67.75,18.07,4.52,38.0,76.35344456786119
2026-03-17 17:50:28.894774,Academic Block A,198.45,83.35,59.53,15.88,3.97,28.4,71.57353938396076
2026-03-17 18:50:28.894774,Academic Block A,158.08,66.39,47.42,12.65,3.16,36.0,67.67960683122347
2026-03-17 19:50:28.894774,Academic Block A,130.31,54.73,39.09,10.42,2.61,28.7,51.67071620265504
2026-03-17 20:50:28.894774,Academic Block A,101.12,60.67,0.0,8.09,2.02,25.8,38.15307645532694
2026-03-17 21:50:28.894774,Academic Block A,72.61,43.57,0.0,5.81,1.45,26.6,30.688753919644384
2026-03-17 22:50:28.894774,Academic Block A,59.48,35.69,0.0,4.76,1.19,22.7,20.31730102542625
2026-03-17 23:50:28.894774,Academic Block A,67.21,40.32,0.0,5.38,1.34,28.8,18.316736298159704
2026-03-18 00:50:28.894774,Academic Block A,58.81,35.28,0.0,4.7,1.18,25.5,20.068777449778192
2026-03-18 01:50:28.894774,Academic Block A,58.64,35.19,0.0,4.69,1.17,23.4,9.328932136122086
2026-03-18 02:50:28.894774,Academic Block A,60.16,36.09,0.0,4.81,1.2,37.1,10.030039958669587
2026-03-18 03:50:28.894774,Academic Block A,55.89,33.54,0.0,4.47,1.12,24.7,15.689316019046728
2026-03-18 04:50:28.894774,Academic Block A,49.83,29.9,0.0,3.99,1.0,37.1,13.092059151776548
2026-03-18 05:50:28.894774,Academic Block A,56.39,33.84,0.0,4.51,1.13,30.2,10.382283470816105
2026-03-18 06:50:28.894774,Academic Block A,50.38,30.23,0.0,4.03,1.01,25.5,12.433548231718483
2026-03-18 07:50:28.894774,Academic Block A,63.55,26.69,19.06,5.08,1.27,27.6,15.051896592196853
2026-03-18 08:50:28.894774,Academic Block A,73.75,30.97,22.12,5.9,1.47,36.1,29.416084510044243
2026-03-18 09:50:28.894774,Academic Block A,87.2,36.62,26.16,6.98,1.74,24.8,31.68809290411107
2026-03-18 10:50:28.894774,Academic Block A,101.71,42.72,30.51,8.14,2.03,33.1,38.587294387411546
2026-03-18 11:50:28.894774,Academic Block A,132.03,55.45,39.61,10.56,2.64,25.6,49.69532232811057
2026-03-18 12:50:28.894774,Academic Block A,153.95,64.66,46.18,12.32,3.08,31.5,63.639634217608624
2026-03-18 13:50:28.894774,Academic Block A,161.2,67.71,48.36,12.9,3.22,36.0,69.43078360680875
2026-03-18 14:50:28.894774,Academic Block A,184.21,77.37,55.26,14.74,3.68,36.2,82.40284139564162
2026-03-18 15:50:28.894774,Academic Block A,239.47,100.58,71.84,19.16,4.79,35.0,81.55241980639022
2026-03-18 16:50:28.894774,Academic Block A,210.41,88.37,63.12,16.83,4.21,23.4,76.93085854405108
2026-03-18 17:50:28.894774,Academic Block A,176.7,74.22,53.01,14.14,3.53,26.2,74.00898431780753
2026-03-18 18:50:28.894774,Academic Block A,152.07,63.87,45.62,12.17,3.04,23.3,60.04060415872863
2026-03-18 19:50:28.894774,Academic Block A,127.23,53.44,38.17,10.18,2.54,23.2,55.96921532037203
2026-03-18 20:50:28.894774,Academic Block A,94.26,56.55,0.0,7.54,1.89,29.7,42.97241317060817
2026-03-18 21:50:28.894774,Academic Block A,83.32,49.99,0.0,6.67,1.67,27.6,34.505834240675114
2026-03-18 22:50:28.894774,Academic Block A,65.92,39.55,0.0,5.27,1.32,26.3,28.924861541643693
2026-03-18 23:50:28.894774,Academic Block A,63.86,38.32,0.0,5.11,1.28,32.5,22.979287117505308
2026-03-19 00:50:28.894774,Academic Block A,61.95,37.17,0.0,4.96,1.24,33.3,18.939298893912657
2026-03-19 01:50:28.894774,Academic Block A,57.2,34.32,0.0,4.58,1.14,32.9,11.339238160424644
2026-03-19 02:50:28.894774,Academic Block A,58.11,34.87,0.0,4.65,1.16,24.5,14.164732438160174
2026-03-19 03:50:28.894774,Academic Block A,60.08,36.05,0.0,4.81,1.2,22.5,14.03579726332459
2026-03-19 04:50:28.894774,Academic Block A,48.16,28.9,0.0,3.85,0.96,27.4,14.030675224768942
2026-03-19 05:50:28.894774,Academic Block A,49.07,29.44,0.0,3.93,0.98,35.1,16.39692713321594
2026-03-19 06:50:28.894774,Academic Block A,55.92,33.55,0.0,4.47,1.12,22.1,13.439546942025066
2026-03-19 07:50:28.894774,Academic Block A,60.68,25.49,18.21,4.85,1.21,37.7,20.791605096729572
2026-03-19 08:50:28.894774,Academic Block A,59.99,25.2,18.0,4.8,1.2,32.1,25.538415475250666
2026-03-19 09:50:28.894774,Academic Block A,82.3,34.57,24.69,6.58,1.65,23.7,35.33595174010476
2026-03-19 10:50:28.894774,Academic Block A,95.56,40.14,28.67,7.65,1.91,37.4,40.46705698439986
2026-03-19 11:50:28.894774,Academic Block A,125.4,52.67,37.62,10.03,2.51,36.9,48.482243459791135
2026-03-19 12:50:28.894774,Academic Block A,172.23,72.34,51.67,13.78,3.44,33.0,58.51714273028223
2026-03-19 13:50:28.894774,Academic Block A,172.75,72.55,51.82,13.82,3.45,33.3,67.44828919560939
2026-03-19 14:50:28.894774,Academic Block A,212.35,89.19,63.71,16.99,4.25,27.5,79.05548159101886
2026-03-19 15:50:28.894774,Academic Block A,186.56,78.36,55.97,14.93,3.73,35.9,84.73488969177397
2026-03-19 16:50:28.894774,Academic Block A,236.4,99.29,70.92,18.91,4.73,34.0,74.1471888146504
2026-03-19 17:50:28.894774,Academic Block A,197.95,83.14,59.39,15.84,3.96,22.4,66.99601869621165
2026-03-19 18:50:28.894774,Academic Block A,144.2,60.56,43.26,11.54,2.88,29.8,65.54284631730845
2026-03-19 19:50:28.894774,Academic Block A,127.23,53.44,38.17,10.18,2.54,29.1,50.193412842701
2026-03-19 20:50:28.894774,Academic Block A,108.47,65.08,0.0,8.68,2.17,28.8,41.562205567309746
2026-03-19 21:50:28.894774,Academic Block A,68.26,40.96,0.0,5.46,1.37,34.7,34.66249497289937
2026-03-19 22:50:28.894774,Academic Block A,59.23,35.54,0.0,4.74,1.18,23.3,26.943554698839243
2026-03-19 23:50:28.894774,Academic Block A,61.35,36.81,0.0,4.91,1.23,26.4,23.982105449066992
2026-03-20 00:50:28.894774,Academic Block A,49.96,29.98,0.0,4.0,1.0,28.9,20.005324811951926
2026-03-20 01:50:28.894774,Academic Block A,52.7,31.62,0.0,4.22,1.05,32.2,9.129068357900744
2026-03-20 02:50:28.894774,Academic Block A,50.35,30.21,0.0,4.03,1.01,37.7,9.44936490932132
2026-03-20 03:50:28.894774,Academic Block A,60.45,36.27,0.0,4.84,1.21,25.7,7.908676797927794
2026-03-20 04:50:28.894774,Academic Block A,46.57,27.94,0.0,3.73,0.93,32.4,10.280856099090476
2026-03-20 05:50:28.894774,Academic Block A,60.6,36.36,0.0,4.85,1.21,29.6,17.757519632785737
2026-03-20 06:50:28.894774,Academic Block A,50.54,30.32,0.0,4.04,1.01,35.9,18.335134138193354
2026-03-20 07:50:28.894774,Academic Block A,63.39,26.62,19.02,5.07,1.27,35.5,22.083709735992876
2026-03-20 08:50:28.894774,Academic Block A,67.1,28.18,20.13,5.37,1.34,24.1,20.46382347300463
2026-03-20 09:50:28.894774,Academic Block A,85.51,35.91,25.65,6.84,1.71,31.9,35.69104562484625
2026-03-20 10:50:28.894774,Academic Block A,93.87,39.43,28.16,7.51,1.88,23.9,38.3001932460385
2026-03-20 11:50:28.894774,Academic Block A,127.31,53.47,38.19,10.19,2.55,28.9,49.46239344688771
2026-03-20 12:50:28.894774,Academic Block A,151.87,63.79,45.56,12.15,3.04,23.0,63.6584861583745
2026-03-20 13:50:28.894774,Academic Block A,170.99,71.81,51.3,13.68,3.42,34.8,69.87840277015742
2026-03-20 14:50:28.894774,Academic Block A,204.46,85.87,61.34,16.36,4.09,22.2,73.57079529128967
2026-03-20 15:50:28.894774,Academic Block A,209.03,87.79,62.71,16.72,4.18,29.7,81.00020548119303
2026-03-20 16:50:28.894774,Academic Block A,194.29,81.6,58.29,15.54,3.89,33.1,81.44755038523613
2026-03-20 17:50:28.894774,Academic Block A,199.14,83.64,59.74,15.93,3.98,22.6,71.57985265349997
2026-03-20 18:50:28.894774,Academic Block A,134.21,56.37,40.26,10.74,2.68,25.9,67.70539807190198
2026-03-20 19:50:28.894774,Academic Block A,107.67,45.22,32.3,8.61,2.15,30.0,53.63870352306553
2026-03-20 20:50:28.894774,Academic Block A,100.13,60.08,0.0,8.01,2.0,31.0,37.14604379820483
2026-03-20 21:50:28.894774,Academic Block A,71.97,43.18,0.0,5.76,1.44,30.3,28.604337706532817
2026-03-20 22:50:28.894774,Academic Block A,61.75,37.05,0.0,4.94,1.24,22.5,20.924346649642317
2026-03-20 23:50:28.894774,Academic Block A,56.81,34.09,0.0,4.55,1.14,24.1,20.14887830917847
2026-03-21 00:50:28.894774,Academic Block A,58.97,35.38,0.0,4.72,1.18,34.8,12.570668052724038
2026-03-21 01:50:28.894774,Academic Block A,29.17,17.5,0.0,2.33,0.58,23.7,11.408052317800024
2026-03-21 02:50:28.894774,Academic Block A,34.42,20.65,0.0,2.75,0.69,22.5,14.463843847057152
2026-03-21 03:50:28.894774,Academic Block A,28.07,16.84,0.0,2.25,0.56,30.7,12.31278512527401
2026-03-21 04:50:28.894774,Academic Block A,36.14,21.68,0.0,2.89,0.72,33.4,13.473164448370166
2026-03-21 05:50:28.894774,Academic Block A,31.2,18.72,0.0,2.5,0.62,35.0,6.6798871363149
2026-03-21 06:50:28.894774,Academic Block A,37.45,22.47,0.0,3.0,0.75,30.8,14.764167873989491
2026-03-21 07:50:28.894774,Academic Block A,34.67,14.56,10.4,2.77,0.69,32.3,12.970732274093386
2026-03-21 08:50:28.894774,Academic Block A,41.48,17.42,12.45,3.32,0.83,23.3,9.928824176503383
2026-03-21 09:50:28.894774,Academic Block A,42.1,17.68,12.63,3.37,0.84,24.6,20.210885013089012
2026-03-21 10:50:28.894774,Academic Block A,51.87,21.78,15.56,4.15,1.04,37.6,17.525625153143352
2026-03-21 11:50:28.894774,Academic Block A,65.46,27.49,19.64,5.24,1.31,34.6,23.717690949261428
2026-03-21 12:50:28.894774,Academic Block A,91.31,38.35,27.39,7.3,1.83,30.9,27.288809822502785
2026-03-21 13:50:28.894774,Academic Block A,101.25,42.53,30.38,8.1,2.03,37.9,32.39786967315974
2026-03-21 14:50:28.894774,Academic Block A,129.96,54.58,38.99,10.4,2.6,25.2,31.186947113839796
2026-03-21 15:50:28.894774,Academic Block A,112.97,47.45,33.89,9.04,2.26,22.5,27.576828885112135
2026-03-21 16:50:28.894774,Academic Block A,122.95,51.64,36.89,9.84,2.46,35.9,31.65635538718996
2026-03-21 17:50:28.894774,Academic Block A,118.26,49.67,35.48,9.46,2.37,28.8,26.109287977161536
2026-03-21 18:50:28.894774,Academic Block A,87.82,36.88,26.35,7.03,1.76,37.8,20.497883953904974
2026-03-21 19:50:28.894774,Academic Block A,80.33,33.74,24.1,6.43,1.61,31.3,21.516767386148572
2026-03-21 20:50:28.894774,Academic Block A,60.46,36.28,0.0,4.84,1.21,29.8,22.89089961624889
2026-03-21 21:50:28.894774,Academic Block A,51.03,30.62,0.0,4.08,1.02,28.7,14.26132731951751
2026-03-21 22:50:28.894774,Academic Block A,39.86,23.92,0.0,3.19,0.8,36.6,11.43192522665441
2026-03-21 23:50:28.894774,Academic Block A,36.47,21.88,0.0,2.92,0.73,32.1,15.037835888885065
2026-03-22 00:50:28.894774,Academic Block A,29.78,17.87,0.0,2.38,0.6,33.5,15.681515381020963
2026-03-22 01:50:28.894774,Academic Block A,29.29,17.57,0.0,2.34,0.59,25.8,14.757700762780054
2026-03-22 02:50:28.894774,Academic Block A,29.31,17.58,0.0,2.34,0.59,35.7,10.024499949100601
2026-03-22 03:50:28.894774,Academic Block A,29.97,17.98,0.0,2.4,0.6,35.9,9.6752324807915
2026-03-22 04:50:28.894774,Academic Block A,32.66,19.6,0.0,2.61,0.65,27.7,11.385392132021522
2026-03-22 05:50:28.894774,Academic Block A,29.47,17.68,0.0,2.36,0.59,28.3,15.572861895821024
2026-03-22 06:50:28.894774,Academic Block A,31.05,18.63,0.0,2.48,0.62,32.5,9.843090816611502
2026-03-22 07:50:28.894774,Academic Block A,38.06,15.99,11.42,3.05,0.76,24.1,17.4049161155177
2026-03-22 08:50:28.894774,Academic Block A,38.25,16.07,11.48,3.06,0.77,25.8,10.060270809897872
2026-03-22 09:50:28.894774,Academic Block A,41.04,17.24,12.31,3.28,0.82,30.3,14.863081111479858
2026-03-22 10:50:28.894774,Academic Block A,62.23,26.13,18.67,4.98,1.24,28.9,16.643809961308584
2026-03-22 11:50:28.894774,Academic Block A,74.9,31.46,22.47,5.99,1.5,33.3,18.801032273262166
2026-03-22 12:50:28.894774,Academic Block A,82.25,34.54,24.67,6.58,1.64,22.6,27.460812190436553
2026-03-22 13:50:28.894774,Academic Block A,115.65,48.57,34.69,9.25,2.31,29.6,31.09164254138388
2026-03-22 14:50:28.894774,Academic Block A,135.75,57.02,40.73,10.86,2.72,31.4,33.06737749465947
2026-03-22 15:50:28.894774,Academic Block A,118.16,49.63,35.45,9.45,2.36,23.8,27.697496115169898
2026-03-22 16:50:28.894774,Academic Block A,107.82,45.29,32.35,8.63,2.16,30.5,33.7507216124765
2026-03-22 17:50:28.894774,Academic Block A,95.0,39.9,28.5,7.6,1.9,24.0,27.17192833452626
2026-03-22 18:50:28.894774,Academic Block A,103.25,43.36,30.97,8.26,2.06,27.1,25.16914012666407
2026-03-22 19:50:28.894774,Academic Block A,62.41,26.21,18.72,4.99,1.25,24.4,26.996914423841137
